datetime,underlying_price,NIFTY27JAN2625200CE,NIFTY27JAN2625300CE,NIFTY27JAN2625400CE,NIFTY27JAN2625500CE,NIFTY27JAN2625600CE,NIFTY27JAN2625700CE,NIFTY27JAN2625800CE,NIFTY27JAN2625900CE,NIFTY27JAN2626000CE,NIFTY27JAN2626100CE,NIFTY27JAN2626200CE,NIFTY27JAN2626300CE,NIFTY27JAN2626400CE,NIFTY27JAN2626500CE,NIFTY27JAN2623800PE,NIFTY27JAN2623900PE,NIFTY27JAN2624000PE,NIFTY27JAN2624100PE,NIFTY27JAN2624200PE,NIFTY27JAN2624300PE,NIFTY27JAN2624400PE,NIFTY27JAN2624500PE,NIFTY27JAN2624600PE,NIFTY27JAN2624700PE,NIFTY27JAN2624800PE,NIFTY27JAN2624900PE,NIFTY27JAN2625000PE,NIFTY27JAN2625100PE
12-01-2026 11:15,25528.8,0.12595,0.1217,0.11887445451415662,0.11598,0.11333,0.11163086283438213,0.10999488023071358,0.10818,0.10776,0.10781,0.10975,0.11188,0.11487,0.11907,0.18365,0.17819,0.17235,0.16591,0.15971,0.15341,0.14744,0.14174,0.1353,0.1302,0.12548,0.12065,0.11628,0.11298
12-01-2026 11:20,25512.25,0.13111,0.12465,0.11983,0.11831,0.11531,0.11282,0.11091,0.10965,0.10944,0.10972,0.11151,0.1133,0.1168127135223343,0.12045,0.18148,0.17667,0.17081,0.16375,0.15824,0.1518,0.14588,0.14013,0.13384,0.12869,0.1238672101137101,0.11902,0.11468,0.11114
12-01-2026 11:25,25509.25,0.12887,0.1246,0.12073701739921072,0.11729,0.11454,0.1123,0.11069,0.10934,0.10911,0.10999,0.11181,0.11361,0.11695,0.12117,0.18160916882646053,0.17614,0.1707,0.16363,0.15762216490413292,0.15157181321627128,0.14553,0.13962,0.13348,0.12854843266617108,0.12353,0.11867,0.11474,0.11088
12-01-2026 11:30,25496.15,0.12283,0.11979,0.11693,0.11543,0.11285,0.11124,0.11003,0.10937,0.10944,0.11028,0.11224,0.11446,0.11778,0.12226,0.18198,0.17614984460637378,0.17038512161048225,0.16462,0.15892,0.15261,0.14665,0.14131,0.13519,0.13044,0.12596,0.12101,0.11711,0.1142
12-01-2026 11:35,25487.1,0.12896,0.12424731808563008,0.11988,0.11806,0.11549070295968844,0.11321,0.11168095385897933,0.11034,0.1103,0.11119,0.1131,0.11494,0.11853,0.12292,0.18093,0.17561,0.17024,0.16314,0.15715247975126115,0.15104,0.14524128116136087,0.1394,0.13317,0.1283891592323477,0.12347,0.11933257230663555,0.11508,0.11171
12-01-2026 11:40,25485.45,0.12467299537039914,0.1224572915593443,0.12019,0.11832,0.11599,0.11366,0.11195,0.11111,0.11123,0.11201,0.1137,0.11586,0.11937,0.12385,0.18081,0.17563,0.17025,0.16382,0.15778,0.15177680077218134,0.14591113332742062,0.14013,0.13359,0.12863,0.12393,0.11956,0.11576492343200628,0.11221
12-01-2026 11:45,25476.55,0.13517,0.12957,0.12533,0.12351,0.11952,0.11682,0.11481,0.11361,0.11317,0.11357,0.11488,0.11688,0.11992,0.12409,0.18025,0.17461,0.16924,0.16224,0.15605,0.14943,0.14365,0.13787,0.13125,0.12603,0.12139,0.11699,0.1129,0.10915
12-01-2026 11:50,25491.7,0.1293,0.12492,0.12093,0.11849,0.1161283678123241,0.11342,0.11255179450792822,0.11154876572817143,0.11052,0.111,0.11288,0.11482,0.11826,0.1227,0.18185,0.17591,0.17019,0.16313,0.15692,0.15086,0.14495,0.13939,0.13296,0.1280739903593195,0.12333,0.11901,0.11499,0.11149
12-01-2026 11:55,25495.85,0.13106,0.12537,0.12187,0.11957,0.11614,0.1139837554905625,0.11205,0.11089,0.11086979463953837,0.11102,0.11273,0.11467,0.11789,0.12117643666106767,0.18173,0.17556,0.16961069423667294,0.16363,0.15731,0.15068,0.14477,0.13922,0.13293,0.12779,0.12291,0.1187683505688346,0.11471,0.11066450037835943
12-01-2026 12:00,25499.2,0.12806,0.12433,0.11977,0.11788,0.11466,0.11248,0.11083,0.11026256367546222,0.10963,0.11033,0.11191,0.11395,0.11737,0.1217,0.18155,0.17572,0.1701,0.16342236355151565,0.15677,0.15024,0.14459,0.13903,0.13296,0.12752,0.12279,0.11875306975914286,0.115,0.11109563366738388
12-01-2026 12:05,25507.65,0.13197,0.12643,0.12244,0.11974048683342767,0.11613,0.11407,0.11225476980168986,0.11057,0.11074389544239507,0.11061,0.11212,0.11396,0.11724,0.12139,0.18194,0.1763,0.16978556875170164,0.16326,0.15656,0.14995,0.14383,0.1381,0.13178,0.12652,0.12189,0.11745420159713064,0.11337,0.10923
12-01-2026 12:10,25526.3,0.14473,0.1426,0.13664,0.13244,0.12752,0.12306,0.11961631191062673,0.11725,0.11547,0.11434,0.11538,0.11631,0.11832,0.12241,0.1825193999025851,0.17639,0.17031,0.1638,0.1565252529245585,0.1492,0.14285,0.13669,0.13021,0.12468931744274744,0.11913174043886979,0.1134,0.10913039440094743,0.10445
12-01-2026 12:15,25577.45,0.14302,0.13618,0.13037,0.12711,0.12239,0.11946,0.11592,0.11456213853359987,0.1127,0.11224,0.11310652965416887,0.11361,0.11532,0.11883,0.18443,0.17862,0.17238,0.16537,0.15893,0.15208,0.14584,0.13976,0.13325,0.12715,0.12234,0.11758,0.11315,0.10866667081428394
12-01-2026 12:20,25614.85,0.15144,0.14362893439954932,0.1381,0.13254681212645766,0.12816,0.12403,0.12111,0.11765,0.11628,0.11484,0.11474,0.11538,0.11727016962890432,0.11973,0.186,0.17815,0.17464,0.16816,0.16208,0.15542,0.14904845767521333,0.14266,0.136,0.1304341961036067,0.12488,0.11939,0.11495,0.1106334679977957
12-01-2026 12:25,25653.4,0.12861216972415598,0.12728,0.12805,0.12478,0.12093,0.11774,0.11503,0.11288,0.11166,0.11104,0.11111,0.11246559408151749,0.11325,0.11604,0.18872,0.18389,0.17771,0.17116,0.16556,0.15827,0.15227,0.14636,0.14013,0.1342,0.12929082279423967,0.12448,0.12027,0.11551
12-01-2026 12:30,25668.1,0.154,0.14368,0.13897,0.13313205770694148,0.12916,0.12446307732262239,0.1213,0.11878,0.11738,0.11624,0.11566,0.1161,0.11709,0.11784024316517533,0.1869952694874567,0.18248,0.17816,0.17214,0.16583,0.15888,0.1533,0.14792,0.1408,0.13493,0.13018022159702117,0.12516750199209567,0.12038,0.11487
12-01-2026 12:35,25690.5,0.13488,0.12381,0.12445,0.12024,0.11698,0.11468,0.11213,0.11118,0.11095297518175375,0.10965,0.11016,0.11167342155217297,0.11232,0.11471,0.19113,0.18537,0.18081,0.17518,0.16841,0.16215809010938903,0.15617,0.15057,0.14438198218372594,0.13864,0.13428,0.12897862653598324,0.12421,0.11896004689116418
12-01-2026 12:40,25684.35,0.15507,0.14742690388677548,0.14347,0.13665330687003735,0.13275,0.12895,0.12453,0.12115,0.11950279856105978,0.11829,0.1172050487103031,0.11716,0.11832,0.11999,0.18826,0.1849,0.17793,0.17149,0.1654,0.1591075369066831,0.1528754929690424,0.14648792900562038,0.13995,0.13419,0.12962,0.12398,0.11927275452526469,0.114
12-01-2026 12:45,25727.5,0.13318,0.12904255189679542,0.12466,0.11945,0.11652,0.11521931605338513,0.11281692755616089,0.10981,0.11002234577497867,0.10914,0.10972488164168286,0.10977,0.11202824424300345,0.11342,0.1931,0.18998,0.18359,0.17732,0.1711,0.16459111874711335,0.15835,0.15201464919865967,0.14586,0.1398,0.13493498838283785,0.13039,0.12567503130711713,0.12103
12-01-2026 12:50,25724.55,0.14204,0.13729079738324437,0.13291,0.1285,0.12508,0.12156,0.11889944935031829,0.11654,0.11567,0.11427,0.11384,0.11403,0.11481,0.11638,0.19309,0.18835,0.18208,0.17651,0.16953,0.16277,0.15723,0.15093940266606126,0.14472,0.13859,0.13453,0.12962,0.1253,0.12029
12-01-2026 12:55,25715.5,0.14309,0.13735,0.13055828010056303,0.12356,0.12039,0.11681,0.11462,0.11338916492593508,0.11168,0.11139,0.11158776163664252,0.11148,0.11248,0.11441,0.19219,0.18729,0.18184,0.17548,0.16905,0.16237,0.15666,0.15095926274468222,0.14526262729457046,0.13961459518754973,0.1341,0.12879,0.12405176297603449,0.11933
12-01-2026 13:00,25692.65,0.13268,0.13424,0.13095,0.12763954474238753,0.12484,0.12196,0.11816,0.11592,0.11482108051940303,0.11384189207242193,0.11292,0.11338764226936869,0.11399,0.11460030986615075,0.19101,0.18652,0.18014,0.17417,0.16763265160839222,0.16101,0.15571,0.14965798713487696,0.14353651126721223,0.13751,0.1327,0.1277,0.12285,0.11824
12-01-2026 13:05,25702.65,0.14577,0.14026890495657485,0.13579,0.13052698685293876,0.12591,0.12264,0.11964,0.11692,0.11573,0.11455,0.11356,0.11369,0.11506017210840783,0.11663,0.19162,0.1860410626045169,0.1805,0.17474,0.16825514775607373,0.16178,0.15598,0.14950592817491956,0.14297,0.13744,0.13288,0.12798872055936972,0.12314,0.11809
12-01-2026 13:10,25710.85,0.14323,0.13453,0.12998,0.128,0.12374,0.1201,0.117,0.11471,0.11291,0.11137,0.11141,0.1113,0.11311155412670534,0.11484,0.19088,0.18534,0.18005,0.17456,0.1683,0.16214,0.15586,0.15028,0.14341,0.13821056294795744,0.13310096227968943,0.12799,0.12361,0.11846
12-01-2026 13:15,25725.15,0.12758,0.12543,0.1204,0.11761698935151922,0.1132,0.11159,0.1102900173274624,0.10805,0.10708,0.10743984663324972,0.10713,0.10863927134360737,0.10999352409126915,0.111,0.1889115410026613,0.18479,0.18073,0.17517,0.16885,0.16266,0.15748,0.15131844214842044,0.1453,0.1400469672975357,0.1349681770199163,0.12999,0.12639,0.12256865273094558
12-01-2026 13:20,25697.4,0.13927612326092412,0.13529,0.13031,0.12628201559878588,0.1224,0.11874,0.11536,0.11443,0.11229,0.11137,0.11087775074832398,0.11101,0.11313,0.11503578108368026,0.18904,0.18412,0.17899,0.17303,0.1672198818682476,0.1613263154005224,0.15545,0.15004,0.1433,0.13781,0.13305,0.12716,0.12261603403569261,0.11772
12-01-2026 13:25,25704.15,0.12732,0.12404,0.11901,0.11708683124360171,0.11413,0.11166,0.11064881153778444,0.10819,0.1082914267695264,0.10714,0.10751,0.10825,0.10941641460003793,0.1101842138313887,0.18916,0.18468,0.17939,0.17361,0.16806,0.16220696087345984,0.1565,0.15071789483490564,0.1449704255466553,0.13946,0.13461672861811017,0.12991,0.1254,0.12063
12-01-2026 13:30,25707.95,0.16035,0.15040415770309526,0.14463,0.13775751788669147,0.13225027109738996,0.12721153164894672,0.12301,0.11901,0.11727,0.11597,0.11518,0.1148,0.11578,0.11723,0.18884,0.18373497368476788,0.17838,0.17289,0.16635,0.16048,0.1546248694465061,0.1485,0.14168,0.13599,0.13109181134217168,0.12607881149375358,0.12086,0.11608013757528346
12-01-2026 13:35,25747.0,0.12697,0.13005,0.12265,0.12009170950551536,0.11748505722297531,0.11525,0.11212,0.11104188037541768,0.10947,0.10874,0.10825,0.10898,0.11004,0.11183,0.19147,0.18757,0.18138,0.17551,0.16951,0.16335,0.15791,0.15185,0.14597,0.1401548365086474,0.13462,0.12971445478475493,0.12485,0.12001
12-01-2026 13:40,25745.1,0.14236009736623734,0.1348,0.126470720995085,0.11842,0.1158,0.11363,0.11035,0.10893,0.10798,0.10794886577755883,0.107912505815832,0.10789,0.10922,0.1109,0.19178,0.18623620695290735,0.18063142344817748,0.17506240912691354,0.16951,0.16359,0.15776,0.1521,0.14563,0.13943,0.1347111933616059,0.1300173355334178,0.12541,0.12045
12-01-2026 13:45,25739.05,0.14182,0.13243,0.1274,0.12355,0.11938,0.11529,0.11248,0.11011,0.1089,0.10768,0.10761,0.10793,0.10927,0.11099,0.1927255390641553,0.18692490585001775,0.18113,0.17536,0.16902,0.16257,0.15702,0.15116,0.14465305573109977,0.13813,0.13379,0.1287,0.12433,0.11994507289839779
12-01-2026 13:50,25735.6,0.13770209576380021,0.13298977100503054,0.12937698867102917,0.12561,0.12169,0.11822,0.11384,0.1118,0.1105,0.10937,0.10910281744081261,0.10914,0.11039,0.11193,0.19298,0.18672,0.18206,0.17617,0.16967901132738342,0.16319,0.15763,0.15127,0.14468,0.13839,0.13388,0.12816,0.12364,0.11821
12-01-2026 13:55,25743.25,0.13752,0.12317,0.1274,0.12181,0.11763,0.11525,0.11133,0.10985,0.10855,0.10788674309565721,0.10716,0.1077,0.10941001342899984,0.11096,0.19483075537080602,0.18885,0.18277171358038552,0.1767822365034524,0.17081,0.16449,0.15855,0.15269,0.14559,0.1400946232375513,0.13473,0.1298425456579884,0.12508,0.11957
12-01-2026 14:00,25734.9,0.13141,0.12459,0.12273833504390752,0.12034,0.11731851881177341,0.11407482915890538,0.11059,0.10946,0.10815,0.10718,0.10723,0.10840639521408002,0.10962416381903557,0.11075,0.19338,0.18746,0.1820140864272368,0.1766,0.17053,0.16404,0.1579155064259532,0.1517587882483665,0.14563375025208722,0.13956,0.13488,0.12952,0.12440759797426114,0.11936
12-01-2026 14:05,25732.75,0.13756,0.13142,0.12339,0.12785,0.12267,0.11871,0.11495556406225649,0.11212,0.11054375888208245,0.10958,0.10908581785198596,0.10908,0.10891612995004431,0.10870457355655759,0.19324,0.18731,0.18188,0.17644,0.16982,0.16312,0.15719748059324734,0.15116,0.14478818086038073,0.1384,0.13319175568027627,0.12785,0.12289,0.11768
12-01-2026 14:10,25739.35,0.14037577105916632,0.13049,0.12053,0.11751740396841326,0.11324,0.11198,0.10906,0.10643,0.10608,0.10546,0.10522,0.10593,0.10794068133459798,0.10964,0.19315,0.18786,0.18327,0.17692527193005494,0.17067,0.16446,0.15848,0.15258,0.1461377098238752,0.13985,0.1347089498969041,0.12965,0.12533,0.11911
12-01-2026 14:15,25729.15,0.13958,0.13351,0.12656,0.1222,0.11842,0.11527,0.11266418175631529,0.10986,0.10878,0.10763,0.10776,0.1082,0.10965,0.11154,0.19299,0.1865,0.18163,0.17546461127737456,0.16930234143660144,0.16309,0.15715,0.15097,0.14479,0.13865,0.13344,0.12850289304713636,0.12363,0.11826
12-01-2026 14:20,25736.35,0.14946096620335866,0.14464,0.13888,0.13311,0.1279,0.12263569852009104,0.11872,0.11572,0.11399,0.11222,0.11136648596173365,0.11128,0.11182,0.11223106496855444,0.19212,0.1869,0.18105,0.17619,0.1699,0.16246,0.15622820462274215,0.14991138925434702,0.14364074624210207,0.13731,0.1324,0.12651,0.12138171797324779,0.11595
12-01-2026 14:25,25762.75,0.13676,0.13189,0.12698,0.12283,0.11747,0.11438,0.11065,0.10897,0.1075,0.1065,0.10599,0.10685149515044108,0.10746,0.10827464272542482,0.19377,0.1880376803291699,0.1825,0.17716,0.17085526720627828,0.16475,0.15889,0.15265667328736587,0.1464701790047716,0.14034,0.13525,0.12988,0.12539,0.1197
12-01-2026 14:30,25753.1,0.12505922423267796,0.11977,0.11613,0.11389,0.11126,0.10981621643453199,0.10683,0.10553,0.10493,0.10422,0.10509204989747198,0.10536,0.10669,0.10846,0.19326,0.18788871605130975,0.18279,0.17731,0.17086728805612272,0.16471,0.15875,0.15268,0.14634,0.14043,0.13567,0.13022,0.1255,0.12037
12-01-2026 14:35,25716.7,0.15174,0.14512,0.13909,0.13307,0.12727,0.12346,0.11932,0.11656813490914966,0.11462710220631661,0.1126998998460811,0.11126,0.11126,0.11090756407407407,0.1111175225,0.19086,0.18502,0.17934,0.17431,0.16802,0.16121,0.15532,0.1491386656498136,0.1426,0.13638,0.13169,0.12575,0.12104,0.1165437389463636
12-01-2026 14:40,25749.0,0.14146,0.1349874942017251,0.12715,0.12317,0.11948098572956262,0.11552,0.11292,0.11058,0.10931,0.10795,0.10775,0.10821,0.10913664817487674,0.11043,0.19276,0.18761,0.18249,0.17631438845072223,0.1702,0.1639581794926796,0.15785,0.15173586081339976,0.14553,0.13957,0.13458,0.12875,0.12421,0.11970230419077903
12-01-2026 14:45,25763.85,0.13183,0.12793825395765626,0.12209,0.11904710636117224,0.11506,0.11314,0.11013,0.10793,0.10759713211663337,0.10700173151216101,0.1064833432044896,0.10592,0.10718,0.10855152795723169,0.19416,0.18743,0.18254147252023964,0.17764,0.17176,0.16465,0.15882,0.15287,0.14661406704030602,0.14051,0.13534,0.12992,0.12474177197405854,0.11968
12-01-2026 14:50,25774.05,0.14353,0.13758,0.13082,0.12617,0.12181093376103394,0.11819,0.11434,0.11136,0.10965988581106016,0.10794,0.10689,0.10755380787953459,0.10833604576784395,0.10916,0.19388,0.18866,0.1829346344184621,0.17722,0.1706,0.16408,0.15815864397887,0.15221,0.14529,0.13945,0.13403708061692624,0.12857,0.12345,0.11840025656318402
12-01-2026 14:55,25796.15,0.14247,0.13767,0.13126,0.1254,0.12008,0.11677,0.11369,0.11074,0.10988,0.10782,0.10729619035750412,0.10694,0.10774,0.10875,0.19471,0.189,0.18312,0.17722,0.17063,0.16447408092862034,0.15838,0.15198635643776712,0.14561,0.13987109291869382,0.13418,0.1291389030628534,0.12416,0.11917071660305574
12-01-2026 15:00,25785.15,0.13593,0.13388,0.12688,0.1223,0.11803,0.11433,0.11181,0.10984,0.10847818678906199,0.10709482221190143,0.10578,0.10594,0.10639,0.10766,0.19502117663944568,0.18899677178988897,0.183,0.17702,0.17066,0.16440950684619307,0.1582,0.15202,0.14524,0.13980733443719565,0.13439072380903433,0.12898,0.12431,0.11883
12-01-2026 15:05,25789.75,0.1304,0.12499,0.12171,0.11729,0.11382,0.1119,0.1089,0.10770662722277526,0.10626,0.10491,0.10486474067475846,0.10472,0.10536,0.10686,0.19341163316537321,0.18854,0.18376,0.17824,0.1717523876647472,0.16533582881331818,0.15899,0.15311,0.14667,0.14017,0.13508,0.1299777587979399,0.12499,0.11971
12-01-2026 15:10,25785.05,0.1366801442106691,0.12841,0.11964,0.1167,0.11372510753463988,0.11045,0.10802,0.1066678086981907,0.10497,0.10326,0.1040478254805524,0.1046500227745725,0.10533964544764977,0.10601,0.19482,0.18819,0.18336353601800556,0.17836,0.17144,0.16481,0.15909,0.15272296107455827,0.14630827825965217,0.13992,0.13472,0.1292,0.12462,0.11945
12-01-2026 15:15,25782.95,0.13994117124387676,0.13489,0.12865673528584004,0.12296035962310728,0.11744,0.11417,0.11137,0.10853,0.10738,0.1052,0.10474,0.10481,0.10563,0.10705,0.19663,0.19074711825509355,0.1851695810855333,0.17933,0.17261,0.16587,0.16024,0.1535638959888374,0.14687,0.14062,0.13514,0.12980377731744308,0.12452,0.11877
12-01-2026 15:20,25786.05,0.1390242812777181,0.1338383130490992,0.12843,0.1228,0.11761,0.11465,0.1115,0.10893,0.10713,0.10521,0.10509636561326713,0.10512219889160891,0.10526,0.1067,0.19815,0.19091,0.18787,0.18111338872492017,0.17446143247173826,0.16785,0.1613739671822643,0.15490922830989073,0.14852,0.14213,0.13614,0.13,0.12436583950787503,0.11872
12-01-2026 15:25,25801.35,0.13043,0.12173,0.11797569792348911,0.11522247620926104,0.11127,0.10850891827613027,0.10605,0.10462,0.10349,0.10165,0.10145,0.10137,0.10221,0.10465,0.19547,0.19534,0.18691,0.18088,0.17400904837198095,0.16707,0.16224,0.15508,0.14869143935721352,0.14221,0.13697,0.13075,0.1252,0.11944
13-01-2026 09:15,25853.0,0.10138,0.10057,0.10156,0.1019562670412677,0.10068501613633946,0.09894,0.09900468813335485,0.09844058368208715,0.09738,0.09768491908020063,0.09726,0.09771,0.0992,0.10094,0.19934,0.19786,0.1899705779386544,0.1824,0.17542,0.16959,0.16328,0.15746,0.15049,0.1448323952371938,0.13946,0.13333,0.12841,0.12266
13-01-2026 09:20,25825.4,0.1301,0.12038,0.11652,0.11379,0.11063,0.10853,0.10573,0.105,0.10365,0.10229,0.10185,0.10238,0.10336,0.10516,0.2009766087478759,0.19459,0.18813,0.17948,0.17454,0.16867,0.16259,0.1560761719792299,0.14930723926508585,0.14263,0.13713520639252239,0.13143,0.12647,0.12052
13-01-2026 09:25,25818.35,0.07494,0.08010232084520597,0.07843,0.08517419174358018,0.08732,0.09071,0.09192,0.09345,0.09489,0.09538,0.09659,0.09772,0.09926,0.10186,0.19876703395196144,0.19492,0.19107,0.18192,0.1759605421553472,0.17018,0.16499835151104958,0.16014,0.15381538240134235,0.14795,0.14280056940355745,0.13807,0.13444,0.1289
13-01-2026 09:30,25766.85,0.09386,0.09747498044491892,0.09733,0.09891787309868358,0.0985,0.09866587701772568,0.09936,0.09957,0.09989355546217667,0.10013,0.10115489229494362,0.1022,0.10407,0.10676,0.19758,0.18681,0.1874,0.18077,0.17444,0.16772,0.1615,0.1552290326321221,0.14881,0.14315,0.13844,0.133,0.12898,0.12387
13-01-2026 09:35,25737.7,0.11826,0.11449289288917418,0.1101,0.11011,0.109,0.10774135864353497,0.10685557018023151,0.10605,0.10628,0.10556,0.10597,0.1067,0.10811,0.11024,0.19641,0.19402,0.1861447426496688,0.17834,0.17151,0.16504,0.15939,0.15322,0.14657,0.14058,0.13586,0.13051,0.12571754408679456,0.12088
13-01-2026 09:40,25732.1,0.11806549753986012,0.11635,0.11413073092140515,0.11226,0.11028459877275153,0.1094,0.10754,0.10682,0.10672,0.10605,0.10663,0.10736,0.10873,0.11101,0.19531,0.1897,0.1851,0.17854,0.17119,0.16484,0.15903,0.15272,0.14566,0.13996,0.1353,0.12993,0.12517,0.12017
13-01-2026 09:45,25766.4,0.10985,0.10211,0.10092781299523435,0.09765,0.09883,0.09904,0.09978430909810326,0.09997421892762892,0.09968,0.09971,0.10075,0.10208,0.10395,0.10665,0.19275756921767925,0.18954,0.18651,0.17875,0.17198,0.16605,0.15962,0.15337586801270403,0.14721,0.14102,0.13691,0.1316,0.12743,0.12286
13-01-2026 09:50,25750.85,0.11754,0.11262,0.11364,0.10823,0.10611,0.10542,0.10416,0.10457,0.10446,0.10352,0.10426,0.10547366978151325,0.10695,0.10944,0.19685,0.191243269319425,0.1858,0.17799,0.17208,0.165,0.15952,0.15321469681147984,0.14694677401231096,0.14069,0.13566,0.13018,0.124851135876237,0.11945505842288766
13-01-2026 09:55,25731.0,0.10362,0.10571,0.10317,0.10456,0.1053103066331498,0.10433,0.10374,0.10378,0.10438,0.10435,0.10535,0.10636,0.10817,0.11081,0.19596,0.19028,0.18489,0.17821466263139848,0.17164261752327703,0.16496052608561834,0.1585,0.15331,0.14657,0.14116134544972686,0.13604,0.13094,0.1269,0.12208
13-01-2026 10:00,25714.65,0.14097,0.13349,0.13009,0.12686,0.12114,0.11849,0.11568,0.11373,0.11286,0.11147,0.1113,0.11168219042211296,0.11276,0.11332065317999039,0.1931,0.18816,0.18229,0.17698,0.1694910140762832,0.16188,0.15581,0.14965,0.14249,0.13684,0.13118,0.12617,0.12153,0.11621
13-01-2026 10:05,25746.85,0.12843,0.12569,0.11961,0.1167,0.11418,0.11206,0.11025,0.10891,0.10827,0.10803,0.10751,0.10817,0.10982029558958577,0.11162,0.19569,0.18741,0.18172251090425592,0.1758,0.17055,0.16428,0.15821,0.15229,0.14503,0.13955,0.13415444553659242,0.12879,0.12451,0.11968
13-01-2026 10:10,25759.95,0.10494,0.10371,0.10288,0.10202,0.10091,0.10211,0.10195791300295813,0.10084,0.10126,0.10178,0.10247,0.1034,0.10505,0.10788,0.19744,0.1923,0.18608,0.1793444138428541,0.17268856931844107,0.16615,0.16016,0.1537660981327089,0.1475,0.14213721589170367,0.13695,0.1312,0.12764,0.12388696555964392
13-01-2026 10:15,25754.7,0.10612,0.10838,0.10433,0.10362,0.10244,0.10284,0.10257317873158878,0.10176,0.10236,0.10237,0.10308,0.10428,0.10568,0.10871,0.19659,0.19045,0.18549,0.18043,0.17189,0.16543,0.15933,0.15286650865052748,0.14641,0.14114,0.13626382611209328,0.13137113845892429,0.12656,0.12165505643246097
13-01-2026 10:20,25761.35,0.12196,0.11841101599750425,0.11421,0.10883,0.10757,0.10614309192174108,0.10509,0.1039,0.10396,0.10338,0.10386,0.10477,0.10632,0.10801372578261942,0.19667,0.19090586504864318,0.18512,0.178480515003515,0.17169,0.16546,0.15956,0.15344,0.14623,0.14073,0.1351,0.12988,0.12551,0.12025
13-01-2026 10:25,25770.15,0.14012,0.13305,0.12665,0.12195,0.11838,0.11445318427580069,0.11211,0.10968,0.10903,0.10803,0.10721,0.10737,0.10855,0.11041,0.19716,0.19139230067898058,0.18548,0.17993,0.17253442609488778,0.16508,0.15866,0.15198815955617812,0.14506,0.1393536431319749,0.13348,0.12756,0.12274,0.11808575620290904
13-01-2026 10:30,25804.6,0.13282,0.1194224905477198,0.10534,0.10765,0.10653,0.10582,0.10306,0.10281610623952527,0.10245784507029097,0.10191991674266475,0.10103,0.10169,0.10383836459614405,0.10556,0.19901205973769184,0.19389,0.18871,0.18195,0.17508,0.16807,0.16175390109317908,0.15564,0.14926905345972888,0.14321632144024538,0.13714,0.13176048491283707,0.12664,0.12147
13-01-2026 10:35,25783.95,0.12325,0.1098,0.10718,0.10779,0.10526,0.10288,0.10219,0.10221,0.10234698568711939,0.10226791756502317,0.10214,0.10265,0.10405,0.10676,0.20218979081074837,0.19493134782956492,0.18761,0.18025,0.17383,0.16764727493675008,0.16149,0.1552,0.14872021671170116,0.14241,0.13709,0.13144,0.1265341611256839,0.12165
13-01-2026 10:40,25772.4,0.11286,0.10172,0.09986,0.10643,0.10474,0.10468,0.10303,0.10234,0.10255,0.10191,0.10239,0.10373149066377235,0.10494,0.10768,0.19788,0.19210909071930338,0.18625885157823965,0.18052,0.17303,0.16664,0.1604295326084514,0.15424537164572782,0.14816,0.14168,0.1363009456189419,0.13102,0.12613,0.12107
13-01-2026 10:45,25763.45,0.13103175785797644,0.11857,0.10489,0.11266,0.10994424757459796,0.1078,0.10651,0.10655,0.10529,0.10428,0.10453,0.10574,0.10617,0.10849,0.19601,0.19038190216087447,0.18463,0.17979,0.17084,0.16428,0.15841,0.15174,0.14493,0.13907,0.1341,0.128715656763377,0.12323,0.1189
13-01-2026 10:50,25794.3,0.11933,0.11414,0.11134,0.10856580787604103,0.10507887425011452,0.1019471583248976,0.098,0.09881313394425664,0.09832,0.09864,0.09876,0.09983,0.10165,0.10429,0.197,0.19049,0.18559,0.17919,0.17247,0.1662,0.15938,0.15394,0.14715,0.14127,0.13627,0.1311443373376451,0.12615909568110684,0.12139
13-01-2026 10:55,25765.7,0.135334639479734,0.1277,0.11839,0.11653,0.11209,0.11027100703662539,0.1084,0.10623,0.10569,0.10431,0.10434,0.10496,0.10640763107317065,0.10846,0.19378,0.18824,0.18328,0.17684,0.16974,0.1635912639326644,0.1573212304552646,0.15101,0.1442,0.13808,0.13279,0.12762,0.12277,0.11766
13-01-2026 11:00,25784.9,0.11114,0.11637,0.1004,0.10533,0.10417,0.10382917574258625,0.1026098054343844,0.10121,0.10136,0.10075,0.10117,0.10206,0.10381803406888107,0.10537,0.19581,0.1899465224560506,0.18426,0.17715,0.1710585390750469,0.16513,0.15832,0.15288,0.14577,0.13983,0.13496,0.12932,0.12430431030840522,0.11948
13-01-2026 11:05,25771.65,0.13216,0.11938,0.12029,0.11747,0.11378,0.11176,0.1091938353720361,0.10724,0.10636,0.10527,0.10501,0.10534,0.10616,0.10809,0.19504,0.18875,0.183,0.1764358668171983,0.16977,0.16355,0.15506,0.15072,0.14357,0.1381,0.13283701723339936,0.12739,0.12263,0.11796400665567248
13-01-2026 11:10,25787.85,0.11856,0.10777,0.11044,0.11006,0.10668,0.10586,0.10409,0.10341585851487012,0.10252,0.10135,0.1017,0.10224,0.1038783109730234,0.10541,0.19507,0.18934489876413288,0.18371,0.178,0.17081,0.1648,0.15819,0.15219,0.14495,0.13945,0.13399388101811457,0.12847916359650852,0.12309073941704249,0.11774367700463403
